user_id;id_p;Quantity;Time stamp;Size;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Payment Method
;;7;;;3.3;No;Express;No;No;Venmo
;;4;;;4.3;No;Express;No;No;Credit Card
;;16;;;3.7;No;2-Day Shipping;No;No;Debit Card
;;15;;;4.5;No;2-Day Shipping;No;No;Credit Card
;;5;;;3.4;No;Store Pickup;No;No;Debit Card
;;12;;;2.7;No;Standard;No;No;Cash
;;1;;;4.4;No;Express;No;No;Debit Card
;;20;;;4;No;Express;No;No;Cash
;;6;;;3.2;No;Express;No;No;Credit Card
;;9;;;4.2;No;Next Day Air;No;No;Bank Transfer
;;16;;;3;No;Store Pickup;No;No;Credit Card
;;6;;;2.8;No;Free Shipping;No;No;Bank Transfer
;;15;;;4.9;No;Express;No;No;Cash
;;4;;;4.7;No;Express;No;No;PayPal
;;20;;;4.4;No;Standard;No;No;Credit Card
;;4;;;3.1;No;Next Day Air;No;No;PayPal
;;8;;;2.6;No;Free Shipping;No;No;PayPal
;;2;;;3.9;No;Store Pickup;No;No;Cash
;;17;;;2.6;No;2-Day Shipping;No;No;Debit Card
;;20;;;4;No;Store Pickup;No;No;PayPal
;;15;;;4.9;No;Store Pickup;No;No;Credit Card
;;5;;;3.3;No;2-Day Shipping;No;No;Bank Transfer
;;17;;;3;No;Express;No;No;Debit Card
;;17;;;2.7;No;Next Day Air;No;No;PayPal
;;17;;;3.1;No;Free Shipping;No;No;Bank Transfer
;;6;;;4.8;No;Next Day Air;No;No;Credit Card
;;13;;;2.9;No;Express;No;No;Debit Card
;;4;;;4.5;No;2-Day Shipping;No;No;Venmo
;;3;;;4.6;No;Free Shipping;No;No;Cash
;;13;;;5;No;Express;No;No;Venmo
;;2;;;4.3;No;2-Day Shipping;No;No;Credit Card
;;5;;;4.9;No;Next Day Air;No;No;Credit Card
;;16;;;4;No;2-Day Shipping;No;No;Venmo
;;3;;;3.1;No;Free Shipping;No;No;PayPal
;;18;;;2.6;No;2-Day Shipping;No;No;Cash
;;7;;;4.9;No;Standard;No;No;Bank Transfer
;;14;;;3.5;No;2-Day Shipping;No;No;Credit Card
;;11;;;4.5;No;Store Pickup;No;No;Bank Transfer
;;19;;;2.8;No;Next Day Air;No;No;Cash
;;2;;;4.2;No;Next Day Air;No;No;Venmo
;;16;;;4.1;No;Free Shipping;No;No;PayPal
;;11;;;3.5;No;Express;No;No;Bank Transfer
;;16;;;4;No;2-Day Shipping;No;No;Venmo
;;1;;;4;No;Express;No;No;Bank Transfer
;;10;;;2.5;No;Free Shipping;No;No;Credit Card
;;11;;;4.2;No;Standard;No;No;Venmo
;;10;;;3.4;No;Next Day Air;No;No;Credit Card
;;19;;;4.8;No;Next Day Air;No;No;Bank Transfer
;;8;;;4.9;No;Standard;No;No;PayPal
;;19;;;3.6;No;Store Pickup;No;No;Venmo
;;3;;;4;No;Store Pickup;No;No;Cash
;;19;;;2.6;No;Express;No;No;Cash
;;10;;;3.1;No;Store Pickup;No;No;PayPal
;;6;;;3.6;No;Free Shipping;No;No;PayPal
;;16;;;4;No;Express;No;No;Bank Transfer
;;12;;;3.9;No;Next Day Air;No;No;Cash
;;18;;;3.9;No;Express;No;No;Credit Card
;;12;;;3.3;No;Standard;No;No;Credit Card
;;8;;;2.9;No;Standard;No;No;PayPal
;;5;;;3.1;No;Free Shipping;No;No;Debit Card
;;9;;;4.7;No;Standard;No;No;Cash
;;14;;;3.9;No;Free Shipping;No;No;PayPal
;;1;;;4.3;No;Next Day Air;No;No;Credit Card
;;11;;;4.2;No;2-Day Shipping;No;No;Cash
;;20;;;4.3;No;Next Day Air;No;No;Venmo
;;11;;;4.6;No;Next Day Air;No;No;PayPal
;;20;;;3.8;No;Free Shipping;No;No;Credit Card
;;7;;;3.3;No;Standard;No;No;Venmo
;;11;;;3.7;No;2-Day Shipping;No;No;Venmo
;;20;;;4.3;No;Standard;No;No;Debit Card
;;7;;;4.1;No;Express;No;No;Debit Card
;;7;;;3.2;No;Free Shipping;No;No;Cash
;;12;;;3.8;No;Express;No;No;Debit Card
;;12;;;3.2;No;2-Day Shipping;No;No;Bank Transfer
;;2;;;3.5;No;Free Shipping;No;No;PayPal
;;12;;;3.1;No;2-Day Shipping;No;No;PayPal
;;16;;;4.2;No;Express;No;No;PayPal
;;4;;;3.4;No;Free Shipping;No;No;Credit Card
;;6;;;3.5;No;Express;No;No;Bank Transfer
;;9;;;4;No;Free Shipping;No;No;Debit Card
;;5;;;4.4;No;2-Day Shipping;No;No;Bank Transfer
;;3;;;2.9;No;2-Day Shipping;No;No;Credit Card
;;2;;;3.6;No;Store Pickup;No;No;Cash
;;6;;;4.4;No;Free Shipping;No;No;Credit Card
;;19;;;4.5;No;Standard;No;No;Credit Card
;;4;;;3.8;No;Free Shipping;No;No;Credit Card
;;10;;;3.6;No;2-Day Shipping;No;No;Cash
;;5;;;4.3;No;Free Shipping;No;No;Cash
;;1;;;4;No;2-Day Shipping;No;No;Venmo
;;15;;;3.4;No;Express;No;No;Venmo
;;10;;;4.4;No;Standard;No;No;PayPal
;;5;;;2.8;No;Standard;No;No;Cash
;;15;;;2.8;No;Store Pickup;No;No;PayPal
;;9;;;4.9;No;2-Day Shipping;No;No;Cash
;;19;;;4.2;No;2-Day Shipping;No;No;Bank Transfer
;;4;;;2.9;No;Next Day Air;No;No;Bank Transfer
;;14;;;4.6;No;Free Shipping;No;No;Credit Card
;;5;;;2.8;No;Next Day Air;No;No;PayPal
;;3;;;2.6;No;Store Pickup;No;No;Bank Transfer
;;7;;;3.5;No;Store Pickup;No;No;PayPal
;;11;;;3.5;No;Free Shipping;No;No;Credit Card
;;19;;;3.4;No;2-Day Shipping;No;No;Cash
;;19;;;3.9;No;Next Day Air;No;No;Debit Card
;;16;;;3.3;No;2-Day Shipping;No;No;Cash
;;10;;;4.1;No;Free Shipping;No;No;Credit Card
;;8;;;3;No;Next Day Air;No;No;Venmo
;;15;;;3;No;Next Day Air;No;No;Bank Transfer
;;18;;;3.2;No;Standard;No;No;Credit Card
;;12;;;3.9;No;Express;No;No;Credit Card
;;16;;;3.6;No;2-Day Shipping;No;No;Debit Card
;;1;;;3.1;No;Store Pickup;No;No;Venmo
;;16;;;4.8;No;Express;No;No;Bank Transfer
;;20;;;3.8;No;2-Day Shipping;No;No;Cash
;;12;;;2.8;No;Store Pickup;No;No;Cash
;;5;;;4;No;Next Day Air;No;No;PayPal
;;12;;;4.6;No;Free Shipping;No;No;Credit Card
;;8;;;3.5;No;Store Pickup;No;No;Debit Card
;;4;;;3.7;No;2-Day Shipping;No;No;Debit Card
;;20;;;4.9;No;Express;No;No;Credit Card
;;10;;;4.1;No;Store Pickup;No;No;Cash
;;7;;;4.6;No;Next Day Air;No;No;PayPal
;;6;;;4.5;No;Next Day Air;No;No;Cash
;;2;;;5;No;Store Pickup;No;No;Cash
;;3;;;3.8;No;Standard;No;No;PayPal
;;12;;;4.7;No;Standard;No;No;Credit Card
;;5;;;2.8;No;Express;No;No;Bank Transfer
;;3;;;2.6;No;Next Day Air;No;No;Venmo
;;11;;;3.8;No;Free Shipping;No;No;Venmo
;;5;;;2.8;No;Standard;No;No;Credit Card
;;14;;;2.6;No;2-Day Shipping;No;No;Cash
;;15;;;3.4;No;2-Day Shipping;No;No;Credit Card
;;7;;;4.5;No;Store Pickup;No;No;Credit Card
;;10;;;3.8;No;Free Shipping;No;No;Venmo
;;9;;;3;No;Next Day Air;No;No;PayPal
;;9;;;3.7;No;2-Day Shipping;No;No;Debit Card
;;20;;;4.4;No;Free Shipping;No;No;Venmo
;;10;;;3.1;No;Next Day Air;No;No;Debit Card
;;1;;;4.2;No;Store Pickup;No;No;PayPal
;;1;;;3.1;No;Free Shipping;No;No;Debit Card
;;16;;;5;No;Next Day Air;No;No;PayPal
;;4;;;2.7;No;Standard;No;No;Bank Transfer
;;17;;;3.8;No;Standard;No;No;Cash
;;10;;;3.3;No;Standard;No;No;Debit Card
;;9;;;4.8;No;Free Shipping;No;No;Venmo
;;18;;;3.4;No;Standard;No;No;Credit Card
;;9;;;4.4;No;2-Day Shipping;No;No;PayPal
;;19;;;3.9;No;Standard;No;No;Cash
;;18;;;3.9;No;2-Day Shipping;No;No;Credit Card
;;5;;;4.2;No;Store Pickup;No;No;Bank Transfer
;;18;;;4;No;Store Pickup;No;No;Venmo
;;8;;;2.6;No;Store Pickup;No;No;Cash
;;11;;;4.4;No;Standard;No;No;Bank Transfer
;;1;;;3.2;No;Next Day Air;No;No;Credit Card
;;3;;;4.3;No;Free Shipping;No;No;Bank Transfer
;;5;;;4.9;No;2-Day Shipping;No;No;Cash
;;14;;;3.8;No;Store Pickup;No;No;Venmo
;;10;;;2.5;No;Express;No;No;PayPal
;;2;;;4.9;No;Next Day Air;No;No;Bank Transfer
;;17;;;3;No;2-Day Shipping;No;No;Bank Transfer
;;7;;;3.2;No;Store Pickup;No;No;Bank Transfer
;;6;;;2.9;No;2-Day Shipping;No;No;Debit Card
;;15;;;2.8;No;Free Shipping;No;No;Debit Card
;;15;;;3.1;No;Store Pickup;No;No;Venmo
;;3;;;3.4;No;Express;No;No;PayPal
;;5;;;2.9;No;Free Shipping;No;No;PayPal
;;8;;;3.2;No;Next Day Air;No;No;Venmo
;;1;;;3.8;No;Next Day Air;No;No;PayPal
;;15;;;3.6;No;2-Day Shipping;No;No;Credit Card
;;5;;;4.3;No;Next Day Air;No;No;Debit Card
;;2;;;4.8;No;2-Day Shipping;No;No;Credit Card
;;7;;;2.5;No;Store Pickup;No;No;Cash
;;17;;;2.5;No;Next Day Air;No;No;Venmo
;;10;;;4.6;No;Express;No;No;Debit Card
;;10;;;4.2;No;Next Day Air;No;No;Bank Transfer
;;7;;;4.2;No;Express;No;No;Venmo
;;11;;;4.8;No;2-Day Shipping;No;No;PayPal
;;14;;;4.5;No;Free Shipping;No;No;PayPal
;;7;;;3.3;No;2-Day Shipping;No;No;Venmo
;;14;;;2.7;No;2-Day Shipping;No;No;Debit Card
;;17;;;2.8;No;2-Day Shipping;No;No;Bank Transfer
;;4;;;3.5;No;2-Day Shipping;No;No;PayPal
;;8;;;3;No;Store Pickup;No;No;Credit Card
;;8;;;4.5;No;Express;No;No;Venmo
;;11;;;4.3;No;2-Day Shipping;No;No;PayPal
;;8;;;4.1;No;Standard;No;No;Credit Card
;;14;;;4.3;No;Next Day Air;No;No;PayPal
;;8;;;5;No;Free Shipping;No;No;Cash
;;7;;;3.8;No;2-Day Shipping;No;No;Bank Transfer
;;6;;;4.9;No;Standard;No;No;Debit Card
;;18;;;5;No;2-Day Shipping;No;No;Cash
;;12;;;4.3;No;Express;No;No;Bank Transfer
;;15;;;4.1;No;Express;No;No;Bank Transfer
;;14;;;4.5;No;Standard;No;No;Cash
;;6;;;3.6;No;Store Pickup;No;No;PayPal
;;18;;;3;No;Free Shipping;No;No;Credit Card
;;18;;;3.7;No;Next Day Air;No;No;Venmo
;;17;;;4.3;No;Standard;No;No;Venmo
;;17;;;4.6;No;Store Pickup;No;No;PayPal
;;14;;;4.7;No;Standard;No;No;Venmo
;;15;;;4.6;No;Express;No;No;Venmo
;;14;;;3;No;Express;No;No;Cash
;;2;;;3.4;No;Standard;No;No;Venmo
;;7;;;3.8;No;Express;No;No;PayPal
;;12;;;3.1;No;Express;No;No;Bank Transfer
;;18;;;4.4;No;Standard;No;No;Cash
;;8;;;4.5;No;Standard;No;No;Credit Card
;;2;;;2.8;No;2-Day Shipping;No;No;PayPal
;;7;;;2.7;No;Next Day Air;No;No;PayPal
;;10;;;3.4;No;Standard;No;No;Debit Card
;;7;;;4.6;No;Standard;No;No;Bank Transfer
;;17;;;5;No;Next Day Air;No;No;Credit Card
;;12;;;3.5;No;Standard;No;No;Debit Card
;;10;;;3.3;No;Store Pickup;No;No;Cash
;;3;;;4.5;No;Free Shipping;No;No;Cash
;;16;;;3.1;No;Store Pickup;No;No;Cash
;;20;;;4;No;Free Shipping;No;No;Debit Card
;;11;;;2.5;No;Express;No;No;Cash
;;20;;;4.4;No;Store Pickup;No;No;Venmo
;;8;;;4.4;No;Express;No;No;Cash
;;17;;;3.2;No;Free Shipping;No;No;Cash
;;4;;;3.8;No;Store Pickup;No;No;Debit Card
;;3;;;4.6;No;Store Pickup;No;No;PayPal
;;9;;;4.9;No;Standard;No;No;Cash
;;15;;;3.5;No;Free Shipping;No;No;PayPal
;;12;;;3.4;No;Store Pickup;No;No;Debit Card
;;3;;;3.9;No;Next Day Air;No;No;Debit Card
;;13;;;3.9;No;Express;No;No;Credit Card
;;19;;;4.2;No;Free Shipping;No;No;Credit Card
;;19;;;3.4;No;Standard;No;No;Debit Card
;;12;;;4.9;No;Standard;No;No;PayPal
;;9;;;2.9;No;Store Pickup;No;No;Bank Transfer
;;20;;;4.9;No;Store Pickup;No;No;Cash
;;8;;;4.6;No;2-Day Shipping;No;No;PayPal
;;1;;;3.6;No;Store Pickup;No;No;Credit Card
;;19;;;4.3;No;Express;No;No;Cash
;;10;;;4.6;No;Standard;No;No;Bank Transfer
;;1;;;4.7;No;Store Pickup;No;No;Credit Card
;;8;;;3.5;No;Free Shipping;No;No;PayPal
;;1;;;2.8;No;Free Shipping;No;No;Cash
;;5;;;4;No;Free Shipping;No;No;PayPal
;;5;;;4.3;No;Store Pickup;No;No;Venmo
;;12;;;3.8;No;Standard;No;No;Bank Transfer
;;18;;;3;No;Next Day Air;No;No;PayPal
;;8;;;4.6;No;Next Day Air;No;No;Debit Card
;;1;;;4.8;No;Standard;No;No;Bank Transfer
;;2;;;4.7;No;Next Day Air;No;No;Bank Transfer
;;18;;;3.9;No;Free Shipping;No;No;Cash
;;10;;;4;No;Next Day Air;No;No;Venmo
;;5;;;3.7;No;2-Day Shipping;No;No;Bank Transfer
;;1;;;3.7;No;2-Day Shipping;No;No;Cash
;;3;;;4.2;No;Store Pickup;No;No;Credit Card
;;13;;;4.7;No;Standard;No;No;Bank Transfer
;;16;;;4.3;No;Next Day Air;No;No;Venmo
;;9;;;4.9;No;2-Day Shipping;No;No;Venmo
;;12;;;3.9;No;2-Day Shipping;No;No;Credit Card
;;20;;;3.4;No;Free Shipping;No;No;Debit Card
;;8;;;4.2;No;Store Pickup;No;No;Credit Card
;;3;;;4.7;No;Express;No;No;Cash
;;16;;;4;No;Next Day Air;No;No;Debit Card
;;19;;;4;No;Free Shipping;No;No;PayPal
;;13;;;3.1;No;Next Day Air;No;No;Debit Card
;;5;;;4.2;No;Standard;No;No;PayPal
;;3;;;3.7;No;Next Day Air;No;No;Bank Transfer
;;1;;;3.1;No;Express;No;No;Bank Transfer
;;13;;;3.7;No;Store Pickup;No;No;Venmo
;;5;;;3.2;No;Store Pickup;No;No;Cash
;;7;;;2.8;No;Standard;No;No;Cash
;;4;;;2.9;No;Free Shipping;No;No;Credit Card
;;15;;;3.5;No;Standard;No;No;Bank Transfer
;;2;;;3.8;No;Express;No;No;PayPal
;;15;;;4.7;No;Free Shipping;No;No;Cash
;;10;;;4.5;No;Free Shipping;No;No;PayPal
;;3;;;3.9;No;Next Day Air;No;No;Bank Transfer
;;12;;;3.4;No;Express;No;No;PayPal
;;17;;;4.6;No;2-Day Shipping;No;No;Cash
;;9;;;4.6;No;Standard;No;No;Credit Card
;;17;;;4.7;No;Standard;No;No;Venmo
;;6;;;3.2;No;Express;No;No;Cash
;;10;;;5;No;Express;No;No;Debit Card
;;19;;;4.5;No;Express;No;No;Venmo
;;6;;;3.5;No;Standard;No;No;Credit Card
;;13;;;4.5;No;Store Pickup;No;No;Venmo
;;14;;;3.2;No;Express;No;No;Credit Card
;;14;;;4.6;No;Free Shipping;No;No;Bank Transfer
;;4;;;4;No;Next Day Air;No;No;PayPal
;;11;;;4.2;No;Express;No;No;Venmo
;;17;;;4.1;No;Standard;No;No;PayPal
;;3;;;3.6;No;2-Day Shipping;No;No;Cash
;;16;;;3.7;No;2-Day Shipping;No;No;Debit Card
;;8;;;3.6;No;Free Shipping;No;No;Bank Transfer
;;2;;;3.8;No;Standard;No;No;Credit Card
;;20;;;3;No;Standard;No;No;Debit Card
;;7;;;3.4;No;2-Day Shipping;No;No;Bank Transfer
;;12;;;4.8;No;Standard;No;No;Cash
;;6;;;2.6;No;Store Pickup;No;No;Venmo
;;4;;;2.9;No;Next Day Air;No;No;PayPal
;;14;;;4.9;No;Free Shipping;No;No;Bank Transfer
;;19;;;5;No;Free Shipping;No;No;Credit Card
;;10;;;4.6;No;Next Day Air;No;No;Cash
;;15;;;4.2;No;Express;No;No;Cash
;;20;;;4.9;No;Next Day Air;No;No;PayPal
;;15;;;4.8;No;Standard;No;No;Venmo
;;13;;;3;No;Next Day Air;No;No;Venmo
;;19;;;3.5;No;Express;No;No;Credit Card
;;2;;;3.4;No;Standard;No;No;Credit Card
;;2;;;3.4;No;Free Shipping;No;No;Bank Transfer
;;13;;;4.9;No;Standard;No;No;Credit Card
;;14;;;4.4;No;Free Shipping;No;No;Venmo
;;5;;;4.2;No;Store Pickup;No;No;PayPal
;;15;;;3.1;No;Next Day Air;No;No;Venmo
;;9;;;4;No;Next Day Air;No;No;Credit Card
;;7;;;4.8;No;Next Day Air;No;No;PayPal
;;4;;;3.3;No;Express;No;No;Bank Transfer
;;3;;;4.7;No;Standard;No;No;Debit Card
;;4;;;3.2;No;Standard;No;No;Bank Transfer
;;19;;;5;No;Standard;No;No;Credit Card
;;11;;;4.9;No;Free Shipping;No;No;PayPal
;;7;;;4.9;No;Express;No;No;Bank Transfer
;;18;;;3.7;No;Express;No;No;Venmo
;;10;;;3;No;Express;No;No;Venmo
;;7;;;2.6;No;Standard;No;No;Bank Transfer
;;4;;;2.6;No;Standard;No;No;Bank Transfer
;;1;;;4.8;No;Standard;No;No;Credit Card
;;1;;;3.2;No;2-Day Shipping;No;No;Cash
;;18;;;4.9;No;Next Day Air;No;No;Credit Card
;;13;;;3.4;No;2-Day Shipping;No;No;PayPal
;;17;;;2.7;No;Store Pickup;No;No;Credit Card
;;16;;;4.8;No;Express;No;No;Debit Card
;;14;;;4.1;No;Standard;No;No;Venmo
;;15;;;4.6;No;Store Pickup;No;No;PayPal
;;3;;;4.4;No;Standard;No;No;Debit Card
;;2;;;3.5;No;2-Day Shipping;No;No;Cash
;;18;;;4.8;No;Next Day Air;No;No;Cash
;;4;;;2.9;No;2-Day Shipping;No;No;Venmo
;;3;;;3.2;No;2-Day Shipping;No;No;Bank Transfer
;;17;;;4.4;No;2-Day Shipping;No;No;Venmo
;;1;;;4.6;No;Next Day Air;No;No;PayPal
;;1;;;2.6;No;2-Day Shipping;No;No;Venmo
;;9;;;3.1;No;Store Pickup;No;No;PayPal
;;17;;;4.3;No;Standard;No;No;Cash
;;5;;;3.1;No;Standard;No;No;Bank Transfer
;;3;;;4.6;No;Store Pickup;No;No;Bank Transfer
;;3;;;4.6;No;Express;No;No;Cash
;;11;;;2.7;No;Free Shipping;No;No;Cash
;;3;;;3;No;Next Day Air;No;No;PayPal
;;4;;;3.3;No;Store Pickup;No;No;Debit Card
;;13;;;2.7;No;Free Shipping;No;No;Cash
;;2;;;3.3;No;Standard;No;No;Debit Card
;;6;;;4.3;No;Store Pickup;No;No;Bank Transfer
;;14;;;4.8;No;Express;No;No;Venmo
;;18;;;3.3;No;Standard;No;No;Venmo
;;14;;;4.3;No;Next Day Air;No;No;Cash
;;17;;;3;No;2-Day Shipping;No;No;Debit Card
;;3;;;4.8;No;2-Day Shipping;No;No;Bank Transfer
;;5;;;2.9;No;Standard;No;No;Credit Card
;;16;;;3.6;No;Standard;No;No;Cash
;;11;;;3.5;No;Store Pickup;No;No;Venmo
;;1;;;4.7;No;2-Day Shipping;No;No;Bank Transfer
;;20;;;4.4;No;Free Shipping;No;No;Credit Card
;;20;;;3.3;No;Store Pickup;No;No;Debit Card
;;3;;;4.3;No;Express;No;No;Debit Card
;;13;;;4;No;2-Day Shipping;No;No;PayPal
;;5;;;4.9;No;2-Day Shipping;No;No;Venmo
;;8;;;2.9;No;Express;No;No;Credit Card
;;17;;;4;No;2-Day Shipping;No;No;Cash
;;4;;;4.3;No;Store Pickup;No;No;Credit Card
;;8;;;2.7;No;2-Day Shipping;No;No;PayPal
;;12;;;5;No;Store Pickup;No;No;Bank Transfer
;;1;;;4.4;No;Express;No;No;PayPal
;;12;;;3.5;No;Express;No;No;Venmo
;;13;;;3.3;No;Next Day Air;No;No;Cash
;;18;;;3.8;No;Free Shipping;No;No;Credit Card
;;8;;;4.5;No;Standard;No;No;Debit Card
;;7;;;4.8;No;Store Pickup;No;No;Cash
;;10;;;2.9;No;Store Pickup;No;No;Credit Card
;;3;;;3.2;No;Express;No;No;Debit Card
;;20;;;2.8;No;Free Shipping;No;No;Bank Transfer
;;15;;;3.3;No;Standard;No;No;PayPal
;;17;;;3.3;No;Free Shipping;No;No;Credit Card
;;14;;;4.2;No;2-Day Shipping;No;No;Cash
;;2;;;3.6;No;Express;No;No;Credit Card
;;20;;;4.6;No;Express;No;No;PayPal
;;11;;;3.6;No;2-Day Shipping;No;No;Venmo
;;8;;;4;No;Next Day Air;No;No;PayPal
;;9;;;2.7;No;Free Shipping;No;No;Bank Transfer
;;7;;;4.4;No;Store Pickup;No;No;PayPal
;;11;;;3.2;No;Standard;No;No;Debit Card
;;11;;;2.6;No;Next Day Air;No;No;Venmo
;;7;;;3.4;No;Free Shipping;No;No;Credit Card
;;17;;;5;No;2-Day Shipping;No;No;Debit Card
;;6;;;2.9;No;Store Pickup;No;No;Bank Transfer
;;1;;;5;No;Free Shipping;No;No;Cash
;;18;;;4.4;No;Standard;No;No;Credit Card
;;16;;;3.5;No;2-Day Shipping;No;No;PayPal
;;6;;;3.8;No;Express;No;No;Venmo
;;3;;;3.8;No;Store Pickup;No;No;Debit Card
;;5;;;3.9;No;Next Day Air;No;No;Credit Card
;;16;;;3.3;No;Next Day Air;No;No;Credit Card
;;6;;;2.9;No;Next Day Air;No;No;Credit Card
;;4;;;3.7;No;2-Day Shipping;No;No;Credit Card
;;11;;;3.7;No;Express;No;No;Debit Card
;;10;;;4.6;No;Standard;No;No;PayPal
;;16;;;4.9;No;Store Pickup;No;No;Bank Transfer
;;9;;;3.1;No;2-Day Shipping;No;No;Bank Transfer
;;7;;;3.5;No;Next Day Air;No;No;Credit Card
;;9;;;4.9;No;Next Day Air;No;No;Debit Card
;;3;;;4.4;No;Express;No;No;Credit Card
;;19;;;4.4;No;Store Pickup;No;No;Debit Card
;;19;;;3.4;No;Next Day Air;No;No;Credit Card
;;13;;;3;No;2-Day Shipping;No;No;Cash
;;12;;;2.6;No;Next Day Air;No;No;Venmo
;;5;;;3.2;No;Store Pickup;No;No;Venmo
;;15;;;4.6;No;Store Pickup;No;No;PayPal
;;17;;;3.8;No;Free Shipping;No;No;PayPal
;;13;;;4.8;No;2-Day Shipping;No;No;Venmo
;;10;;;4.5;No;Free Shipping;No;No;PayPal
;;15;;;4.2;No;2-Day Shipping;No;No;Bank Transfer
;;9;;;2.7;No;2-Day Shipping;No;No;Venmo
;;17;;;4.5;No;Express;No;No;Bank Transfer
;;20;;;4.9;No;Free Shipping;No;No;PayPal
;;15;;;2.8;No;Standard;No;No;Cash
;;6;;;3.5;No;Standard;No;No;Bank Transfer
;;17;;;2.5;No;Store Pickup;No;No;Cash
;;3;;;2.9;No;Standard;No;No;Debit Card
;;10;;;4.2;No;Next Day Air;No;No;Debit Card
;;18;;;4.6;No;Store Pickup;No;No;Venmo
;;19;;;3;No;Free Shipping;No;No;Venmo
;;15;;;4.4;No;Free Shipping;No;No;Credit Card
;;5;;;2.6;No;Standard;No;No;Cash
;;10;;;4.8;No;Free Shipping;No;No;Cash
;;15;;;2.9;No;Next Day Air;No;No;Bank Transfer
;;11;;;3;No;Next Day Air;No;No;Cash
;;9;;;4.5;No;Standard;No;No;Bank Transfer
;;11;;;3.7;No;Store Pickup;No;No;Bank Transfer
;;12;;;4.8;No;Next Day Air;No;No;PayPal
;;5;;;4.8;No;Free Shipping;No;No;Cash
;;1;;;4.7;No;2-Day Shipping;No;No;Venmo
;;15;;;2.6;No;Express;No;No;PayPal
;;6;;;4.6;No;Standard;No;No;Bank Transfer
;;9;;;3.4;No;Next Day Air;No;No;Bank Transfer
;;20;;;3;No;Standard;No;No;Cash
;;14;;;4;No;2-Day Shipping;No;No;Venmo
;;19;;;2.6;No;Store Pickup;No;No;Bank Transfer
;;4;;;3.4;No;Store Pickup;No;No;Bank Transfer
;;13;;;4.5;No;Store Pickup;No;No;Cash
;;1;;;2.7;No;Store Pickup;No;No;Venmo
;;11;;;2.9;No;Standard;No;No;PayPal
;;7;;;4;No;Store Pickup;No;No;Credit Card
;;12;;;3.2;No;Free Shipping;No;No;Debit Card
;;4;;;4;No;Store Pickup;No;No;Cash
;;14;;;3.4;No;2-Day Shipping;No;No;Venmo
;;17;;;4.9;No;Express;No;No;PayPal
;;16;;;3.6;No;Free Shipping;No;No;PayPal
;;11;;;3.6;No;2-Day Shipping;No;No;Bank Transfer
;;15;;;3.2;No;Free Shipping;No;No;Cash
;;3;;;3.7;No;2-Day Shipping;No;No;PayPal
;;19;;;2.6;No;Express;No;No;Debit Card
;;15;;;3.9;No;Express;No;No;Credit Card
;;13;;;3.4;No;Free Shipping;No;No;Bank Transfer
;;19;;;3.4;No;Next Day Air;No;No;Debit Card
;;8;;;4.2;No;Express;No;No;Bank Transfer
;;12;;;2.9;No;Standard;No;No;Bank Transfer
;;15;;;4.1;No;Free Shipping;No;No;Bank Transfer
;;4;;;3.6;No;Free Shipping;No;No;Credit Card
;;12;;;4;No;Next Day Air;No;No;Cash
;;16;;;4;No;Standard;No;No;Credit Card
;;6;;;3.6;No;Free Shipping;No;No;Debit Card
;;7;;;3.1;No;Express;No;No;Bank Transfer
;;13;;;4.4;No;Next Day Air;No;No;PayPal
;;9;;;4.3;No;Next Day Air;No;No;Debit Card
;;20;;;3.5;No;Next Day Air;No;No;Debit Card
;;4;;;3;No;Standard;No;No;Debit Card
;;11;;;4.7;No;2-Day Shipping;No;No;Cash
;;11;;;2.5;No;2-Day Shipping;No;No;Credit Card
;;6;;;3.1;No;2-Day Shipping;No;No;PayPal
;;13;;;3.3;No;Free Shipping;No;No;PayPal
;;20;;;4.7;No;Next Day Air;No;No;Debit Card
;;7;;;3.4;No;Next Day Air;No;No;Debit Card
;;18;;;3.1;No;2-Day Shipping;No;No;PayPal
;;13;;;4.6;No;Store Pickup;No;No;PayPal
;;1;;;4.9;No;Free Shipping;No;No;PayPal
;;2;;;2.7;No;Free Shipping;No;No;Cash
;;11;;;4.2;No;Free Shipping;No;No;Credit Card
;;20;;;2.6;No;Store Pickup;No;No;Debit Card
;;18;;;3.2;No;2-Day Shipping;No;No;Debit Card
;;11;;;4.4;No;Standard;No;No;Credit Card
;;10;;;3.6;No;Free Shipping;No;No;Debit Card
;;6;;;2.7;No;Next Day Air;No;No;Bank Transfer
;;13;;;4.3;No;Express;No;No;Debit Card
;;18;;;2.6;No;Next Day Air;No;No;PayPal
;;18;;;4.3;No;Store Pickup;No;No;Bank Transfer
;;2;;;3.9;No;2-Day Shipping;No;No;Venmo
;;4;;;2.9;No;2-Day Shipping;No;No;Venmo
;;5;;;3.1;No;Free Shipping;No;No;PayPal
;;15;;;4.2;No;Free Shipping;No;No;Credit Card
;;1;;;4.1;No;2-Day Shipping;No;No;Venmo
;;1;;;4.2;No;Next Day Air;No;No;Bank Transfer
;;12;;;4.4;No;Express;No;No;Cash
;;2;;;3.4;No;Free Shipping;No;No;Credit Card
;;4;;;4.8;No;Express;No;No;Debit Card
;;2;;;4.5;No;2-Day Shipping;No;No;Cash
;;1;;;2.7;No;Store Pickup;No;No;Bank Transfer
;;18;;;3.5;No;Store Pickup;No;No;Venmo
